id,account,active,booked,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,active_to_booked,days
p3f7q6l4kw,2013-07-12,2013-07-12,2013-07-21,MALE,62.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,9 days 00:00:00.000000000,9.0
oaslk508vi,2013-07-12,2013-07-12,2013-07-12,FEMALE,39.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
ra56vh77ob,2013-07-12,2013-07-12,2014-05-29,FEMALE,43.0,facebook,0,en,direct,direct,linked,Web,iPad,Mobile Safari,US,321 days 00:00:00.000000000,321.0
al67ukuc3e,2013-07-12,2013-07-12,2013-07-16,MALE,34.0,facebook,0,en,direct,direct,tracked-other,Web,Mac Desktop,Firefox,US,4 days 00:00:00.000000000,4.0
38z1gggrj9,2013-07-12,2013-07-12,2013-08-09,MALE,50.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,28 days 00:00:00.000000000,28.0
pwr90k96k5,2013-07-12,2013-07-12,2013-08-04,MALE,64.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,US,23 days 00:00:00.000000000,23.0
nivpzyam90,2013-07-12,2013-07-12,2013-07-12,MALE,26.0,facebook,0,en,other,other,tracked-other,Web,iPad,Mobile Safari,US,0 days 00:00:00.000000000,0.0
aw2pridxxf,2013-07-12,2013-07-12,2014-06-16,FEMALE,43.0,basic,0,es,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,339 days 00:00:00.000000000,339.0
wxz7ydwkii,2013-07-12,2013-07-12,2013-07-19,FEMALE,25.0,facebook,0,fr,direct,direct,linked,Web,Windows Desktop,Chrome,US,7 days 00:00:00.000000000,7.0
8ywmaqi06j,2013-07-12,2013-07-12,2013-11-25,FEMALE,29.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,FR,136 days 00:00:00.000000000,136.0
55ay8z2yru,2013-07-12,2013-07-12,2013-07-13,FEMALE,38.0,basic,0,en,direct,direct,omg,Web,iPhone,Mobile Safari,US,1 days 00:00:00.000000000,1.0
0k04hmut8f,2013-07-12,2013-07-12,2013-07-15,MALE,32.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,3 days 00:00:00.000000000,3.0
cyp4yf3qn8,2013-07-13,2013-07-13,2013-07-16,FEMALE,30.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,GB,3 days 00:00:00.000000000,3.0
cxkd0l4xla,2013-07-13,2013-07-13,2014-01-07,MALE,47.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,178 days 00:00:00.000000000,178.0
xrhl2n2mkw,2013-07-13,2013-07-13,2013-07-13,FEMALE,53.0,basic,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,US,0 days 00:00:00.000000000,0.0
vftluyv1at,2013-07-13,2013-07-13,2013-10-01,MALE,41.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US,80 days 00:00:00.000000000,80.0
4z8ixqqcov,2013-07-13,2013-07-13,2013-07-22,MALE,36.0,basic,0,en,other,other,omg,Web,Mac Desktop,Chrome,PT,9 days 00:00:00.000000000,9.0
xwuhdrlzuy,2013-07-13,2013-07-13,2013-07-13,FEMALE,27.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
pshc603kg0,2013-07-13,2013-07-13,2013-07-13,FEMALE,33.0,facebook,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
47114xj73z,2013-07-13,2013-07-13,2013-07-15,FEMALE,53.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
3mxjuyohxk,2013-07-13,2013-07-13,2013-12-16,FEMALE,34.0,facebook,12,en,api,other,omg,iOS,iPad,Mobile Safari,US,156 days 00:00:00.000000000,156.0
qeok870dk1,2013-07-13,2013-07-13,2013-07-14,MALE,30.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other,1 days 00:00:00.000000000,1.0
0tljn7hxm6,2013-07-13,2013-07-13,2013-08-13,FEMALE,20.0,basic,0,fr,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,31 days 00:00:00.000000000,31.0
h64givt5gh,2013-07-13,2013-07-13,2013-09-29,FEMALE,24.0,facebook,0,es,direct,direct,linked,Web,Windows Desktop,Chrome,FR,78 days 00:00:00.000000000,78.0
dgtaib6yy0,2013-07-13,2013-07-13,2013-10-14,FEMALE,32.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,other,93 days 00:00:00.000000000,93.0
7db73kkzhk,2013-07-13,2013-07-13,2013-07-20,FEMALE,27.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,7 days 00:00:00.000000000,7.0
lvsd90byiy,2013-07-13,2013-07-13,2014-02-07,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,209 days 00:00:00.000000000,209.0
o6pusbjinn,2013-07-13,2013-07-13,2013-07-18,MALE,23.0,facebook,0,en,other,other,tracked-other,Web,Mac Desktop,Chrome,US,5 days 00:00:00.000000000,5.0
rvhonvbmtf,2013-07-13,2013-07-13,2013-07-15,MALE,35.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US,2 days 00:00:00.000000000,2.0
c095s1vtf0,2013-07-13,2013-07-13,2013-07-16,MALE,38.0,basic,0,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,US,3 days 00:00:00.000000000,3.0
6sz03czt2h,2013-07-14,2013-07-14,2013-07-14,MALE,27.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
m7ajupna1k,2013-07-14,2013-07-14,2014-03-05,FEMALE,35.0,facebook,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US,234 days 00:00:00.000000000,234.0
4zve81e548,2013-07-14,2013-07-14,2013-08-03,FEMALE,33.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,20 days 00:00:00.000000000,20.0
8degv58zz0,2013-07-14,2013-07-14,2013-07-14,MALE,31.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,ES,0 days 00:00:00.000000000,0.0
uuher27yli,2013-07-14,2013-07-14,2014-01-19,FEMALE,41.0,basic,0,en,remarketing,google,linked,Web,Mac Desktop,Safari,US,189 days 00:00:00.000000000,189.0
fqzvip34pe,2013-07-14,2013-07-14,2013-09-27,FEMALE,32.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,75 days 00:00:00.000000000,75.0
ns7qgiwfxr,2013-07-14,2013-07-14,2013-12-17,FEMALE,40.0,basic,0,en,sem-brand,google,linked,Web,iPad,Mobile Safari,other,156 days 00:00:00.000000000,156.0
o9am852uc7,2013-07-14,2013-07-14,2013-07-14,FEMALE,71.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,US,0 days 00:00:00.000000000,0.0
zro4syszs1,2013-07-14,2013-07-14,2013-07-26,FEMALE,24.0,facebook,0,en,other,padmapper,linked,Web,Mac Desktop,Chrome,US,12 days 00:00:00.000000000,12.0
dnm3jya4qx,2013-07-14,2013-07-14,2013-10-27,MALE,33.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,other,105 days 00:00:00.000000000,105.0
fycqbd62tk,2013-07-14,2013-07-14,2013-07-16,MALE,26.0,facebook,0,fr,sem-brand,google,omg,Web,Windows Desktop,Chrome,FR,2 days 00:00:00.000000000,2.0
339hoe7kw2,2013-07-14,2013-07-14,2014-04-09,FEMALE,33.0,basic,0,fr,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,269 days 00:00:00.000000000,269.0
j5hs5gqp01,2013-07-14,2013-07-14,2013-07-22,MALE,51.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,US,8 days 00:00:00.000000000,8.0
0ykfmlreuu,2013-07-14,2013-07-14,2013-07-30,FEMALE,38.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US,16 days 00:00:00.000000000,16.0
83j88sm6sa,2013-07-14,2013-07-14,2013-08-28,MALE,62.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,other,45 days 00:00:00.000000000,45.0
p82lu40u32,2013-07-14,2013-07-14,2014-06-04,FEMALE,22.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,other,325 days 00:00:00.000000000,325.0
1klydi7unx,2013-07-14,2013-07-14,2013-07-24,FEMALE,36.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,FR,10 days 00:00:00.000000000,10.0
b17hwe9i3r,2013-07-14,2013-07-14,2013-07-16,FEMALE,35.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,2 days 00:00:00.000000000,2.0
1b0crfxt52,2013-07-14,2013-07-14,2013-09-09,FEMALE,46.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US,57 days 00:00:00.000000000,57.0
xafr9ubcoi,2013-07-14,2013-07-14,2013-07-14,FEMALE,47.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,other,0 days 00:00:00.000000000,0.0
un88625x5x,2013-07-14,2013-07-14,2013-07-14,FEMALE,29.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
m94rgmn4n4,2013-07-14,2013-07-14,2013-07-14,MALE,68.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
092kic6c4b,2013-07-14,2013-07-14,2013-07-20,MALE,30.0,basic,0,fr,sem-brand,google,omg,Web,Mac Desktop,Safari,FR,6 days 00:00:00.000000000,6.0
vz1vuzslng,2013-07-14,2013-07-14,2013-07-15,FEMALE,53.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,1 days 00:00:00.000000000,1.0
20epdei3qv,2013-07-14,2013-07-14,2013-07-20,FEMALE,28.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,6 days 00:00:00.000000000,6.0
t084ltiq0b,2013-07-14,2013-07-14,2013-07-14,MALE,35.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
f1g39sl5xx,2013-07-14,2013-07-14,2013-07-15,FEMALE,41.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
6nceyxt99l,2013-07-14,2013-07-14,2013-07-15,MALE,36.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,ES,1 days 00:00:00.000000000,1.0
fvzlkfddmd,2013-07-14,2013-07-14,2013-11-01,MALE,36.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,110 days 00:00:00.000000000,110.0
e3et1be5db,2013-07-14,2013-07-14,2014-02-24,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,225 days 00:00:00.000000000,225.0
7ttjswwu62,2013-07-14,2013-07-14,2013-07-18,FEMALE,28.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,4 days 00:00:00.000000000,4.0
3mxrhvrb5v,2013-07-14,2013-07-14,2013-07-15,MALE,33.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,1 days 00:00:00.000000000,1.0
rzuhwn837y,2013-07-15,2013-07-15,2013-07-15,FEMALE,55.0,basic,0,en,other,other,omg,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
xoem5h0zqn,2013-07-15,2013-07-15,2013-08-16,MALE,56.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Safari,US,32 days 00:00:00.000000000,32.0
8fwhnsrde9,2013-07-15,2013-07-15,2013-09-25,FEMALE,27.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US,72 days 00:00:00.000000000,72.0
dugeus7jj3,2013-07-15,2013-07-15,2013-07-18,MALE,67.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,3 days 00:00:00.000000000,3.0
4dpvzkpjte,2013-07-15,2013-07-15,2013-07-15,MALE,29.0,facebook,0,en,seo,facebook,linked,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
9xogdkpvww,2013-07-15,2013-07-15,2013-08-04,MALE,42.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,20 days 00:00:00.000000000,20.0
pxuowsiaeb,2013-07-15,2013-07-15,2013-07-16,FEMALE,24.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
3g02d23zkr,2013-07-15,2013-07-15,2013-07-15,FEMALE,72.0,facebook,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,FR,0 days 00:00:00.000000000,0.0
nljqjm9sab,2013-07-15,2013-07-15,2013-07-15,MALE,42.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US,0 days 00:00:00.000000000,0.0
tvkne3b4qj,2013-07-15,2013-07-15,2013-07-15,FEMALE,27.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
bvq31w6gfx,2013-07-15,2013-07-15,2014-04-18,FEMALE,32.0,facebook,0,en,seo,facebook,linked,Web,Windows Desktop,Chrome,US,277 days 00:00:00.000000000,277.0
5iq23mqwtq,2013-07-15,2013-07-15,2013-07-21,MALE,34.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,6 days 00:00:00.000000000,6.0
sz8ufa2prz,2013-07-15,2013-07-15,2014-06-05,MALE,35.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,325 days 00:00:00.000000000,325.0
pwwrytl0di,2013-07-15,2013-07-15,2013-07-15,MALE,29.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
uudlx41dut,2013-07-15,2013-07-15,2013-07-15,FEMALE,50.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
29ayfqz4pl,2013-07-15,2013-07-15,2013-08-06,FEMALE,30.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,22 days 00:00:00.000000000,22.0
3gct8hegi4,2013-07-15,2013-07-15,2013-08-11,MALE,37.0,facebook,0,en,other,other,tracked-other,Web,Mac Desktop,Firefox,US,27 days 00:00:00.000000000,27.0
nidl6bar3h,2013-07-15,2013-07-15,2014-05-04,FEMALE,22.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,293 days 00:00:00.000000000,293.0
0ud3gca503,2013-07-15,2013-07-15,2013-07-16,MALE,59.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
vlo0t3z9zy,2013-07-15,2013-07-15,2013-09-05,FEMALE,35.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,52 days 00:00:00.000000000,52.0
hglv7h84en,2013-07-15,2013-07-15,2013-07-16,MALE,28.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
5jqykqyhzc,2013-07-15,2013-07-15,2014-01-28,FEMALE,59.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,197 days 00:00:00.000000000,197.0
id14v8mrqq,2013-07-15,2013-07-15,2013-07-25,MALE,29.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,10 days 00:00:00.000000000,10.0
6jlpsakj2g,2013-07-15,2013-07-15,2013-07-29,FEMALE,35.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,US,14 days 00:00:00.000000000,14.0
0neq34doeb,2013-07-15,2013-07-15,2013-07-15,FEMALE,30.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
r88handwn6,2013-07-15,2013-07-15,2013-07-26,FEMALE,49.0,basic,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,US,11 days 00:00:00.000000000,11.0
jpeqan4izs,2013-07-15,2013-07-15,2013-11-01,FEMALE,41.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,109 days 00:00:00.000000000,109.0
1x0qujkhlp,2013-07-15,2013-07-15,2013-07-16,FEMALE,29.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
8nr0bludnh,2013-07-15,2013-07-15,2013-07-20,FEMALE,43.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US,5 days 00:00:00.000000000,5.0
ltgi2lndvu,2013-07-15,2013-07-15,2013-07-16,MALE,36.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
1wk4rn6z2k,2013-07-15,2013-07-15,2013-07-15,MALE,25.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
ot2o58pf5f,2013-07-15,2013-07-15,2013-07-16,MALE,50.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
z5v80r23vd,2013-07-15,2013-07-15,2013-09-11,MALE,34.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,58 days 00:00:00.000000000,58.0
iv75pn7fgy,2013-07-15,2013-07-15,2013-09-05,FEMALE,30.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,IE,US,52 days 00:00:00.000000000,52.0
ezjrc57enn,2013-07-16,2013-07-16,2013-07-19,MALE,37.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,3 days 00:00:00.000000000,3.0
63pi5duxdz,2013-07-16,2013-07-16,2013-07-16,FEMALE,31.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
72iauywj3v,2013-07-16,2013-07-16,2013-07-16,FEMALE,31.0,facebook,0,en,sem-brand,google,linked,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
vyy1xdpazb,2013-07-16,2013-07-16,2013-07-19,MALE,39.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US,3 days 00:00:00.000000000,3.0
hi0ypo60vb,2013-07-16,2013-07-16,2013-10-02,FEMALE,26.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,GB,78 days 00:00:00.000000000,78.0
u90xa358m2,2013-07-16,2013-07-16,2013-07-16,FEMALE,28.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,CA,0 days 00:00:00.000000000,0.0
4q5iwv7mz5,2013-07-16,2013-07-16,2013-07-16,FEMALE,28.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
kl7rxykes8,2013-07-16,2013-07-16,2013-07-16,FEMALE,50.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
mzxpyfh5ux,2013-07-16,2013-07-16,2013-07-16,FEMALE,28.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
p8wjyhvui1,2013-07-16,2013-07-16,2013-07-16,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
d1ambouejl,2013-07-16,2013-07-16,2013-07-30,MALE,39.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,14 days 00:00:00.000000000,14.0
5pkyg5ld24,2013-07-16,2013-07-16,2013-07-16,FEMALE,70.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,GB,0 days 00:00:00.000000000,0.0
ybw7a8gh4e,2013-07-16,2013-07-16,2013-07-17,MALE,28.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
fqa426tbe2,2013-07-16,2013-07-16,2013-08-31,FEMALE,29.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,US,46 days 00:00:00.000000000,46.0
xnxyrn45sc,2013-07-16,2013-07-16,2013-07-17,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,1 days 00:00:00.000000000,1.0
i3gy67gg71,2013-07-16,2013-07-16,2013-07-17,FEMALE,51.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,1 days 00:00:00.000000000,1.0
j2jz2592je,2013-07-16,2013-07-16,2013-07-31,FEMALE,42.0,basic,0,en,seo,facebook,linked,Web,Windows Desktop,IE,IT,15 days 00:00:00.000000000,15.0
2dw7jfe4be,2013-07-16,2013-07-16,2013-09-15,MALE,26.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,61 days 00:00:00.000000000,61.0
xzbckh5zy5,2013-07-16,2013-07-16,2013-07-16,MALE,44.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
f8r5lwda51,2013-07-16,2013-07-16,2014-06-16,FEMALE,39.0,basic,0,en,other,craigslist,linked,Web,Windows Desktop,Firefox,other,335 days 00:00:00.000000000,335.0
n17subshkc,2013-07-16,2013-07-16,2013-07-18,MALE,34.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,other,2 days 00:00:00.000000000,2.0
faal5x9qcv,2013-07-16,2013-07-16,2013-08-06,MALE,21.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US,21 days 00:00:00.000000000,21.0
tri1i3cpbo,2013-07-16,2013-07-16,2013-07-18,FEMALE,30.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,2 days 00:00:00.000000000,2.0
zi92ellv24,2013-07-16,2013-07-16,2013-08-07,MALE,60.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,US,22 days 00:00:00.000000000,22.0
bdo4dwct5k,2013-07-16,2013-07-16,2013-07-31,FEMALE,29.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,IT,15 days 00:00:00.000000000,15.0
tcfufzlbky,2013-07-16,2013-07-16,2013-08-01,FEMALE,32.0,facebook,0,en,sem-non-brand,vast,omg,Web,Windows Desktop,Chrome,US,16 days 00:00:00.000000000,16.0
3tn8nkcgfk,2013-07-16,2013-07-16,2013-07-17,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,US,1 days 00:00:00.000000000,1.0
5vj5fjdwms,2013-07-16,2013-07-16,2013-07-16,FEMALE,30.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
8vddb1pt0n,2013-07-16,2013-07-16,2014-02-14,FEMALE,26.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US,213 days 00:00:00.000000000,213.0
p4h882ssvp,2013-07-16,2013-07-16,2013-07-28,FEMALE,29.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,ES,12 days 00:00:00.000000000,12.0
5rwvpq8snx,2013-07-16,2013-07-16,2013-07-16,FEMALE,61.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
vgato4ocfd,2013-07-16,2013-07-16,2013-10-28,MALE,70.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,104 days 00:00:00.000000000,104.0
v80ono96du,2013-07-16,2013-07-16,2013-07-22,FEMALE,30.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,6 days 00:00:00.000000000,6.0
kyau1lr283,2013-07-16,2013-07-16,2013-07-16,FEMALE,51.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
qgfqxqnb9x,2013-07-16,2013-07-16,2013-08-10,MALE,32.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,25 days 00:00:00.000000000,25.0
bnfl3viw28,2013-07-16,2013-07-16,2013-07-17,FEMALE,47.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,1 days 00:00:00.000000000,1.0
iznra2qqgz,2013-07-16,2013-07-16,2013-07-16,MALE,30.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
20bit7ojjt,2013-07-16,2013-07-16,2013-07-17,MALE,48.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,1 days 00:00:00.000000000,1.0
ysjsts3bhd,2013-07-16,2013-07-16,2014-03-17,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,244 days 00:00:00.000000000,244.0
dz6pptmd0t,2013-07-16,2013-07-16,2013-07-17,FEMALE,43.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
u1anvfe1q3,2013-07-16,2013-07-16,2013-07-20,FEMALE,38.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,4 days 00:00:00.000000000,4.0
hrx4qjmarv,2013-07-16,2013-07-16,2013-10-12,FEMALE,39.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,other,88 days 00:00:00.000000000,88.0
lch58w52zu,2013-07-16,2013-07-16,2013-07-18,FEMALE,22.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,IT,2 days 00:00:00.000000000,2.0
a04rj99wxr,2013-07-16,2013-07-16,2013-07-17,FEMALE,36.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,other,1 days 00:00:00.000000000,1.0
389hf7w2mc,2013-07-17,2013-07-17,2013-07-17,FEMALE,53.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
ouofr6zcjl,2013-07-17,2013-07-17,2013-07-18,MALE,41.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,GB,1 days 00:00:00.000000000,1.0
dtf9edfihh,2013-07-17,2013-07-17,2013-07-17,MALE,26.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
bkq5j0iuem,2013-07-17,2013-07-17,2013-07-21,MALE,30.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,other,4 days 00:00:00.000000000,4.0
x2ywqv4c54,2013-07-17,2013-07-17,2013-08-24,FEMALE,39.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,38 days 00:00:00.000000000,38.0
hn1xsbd5rw,2013-07-17,2013-07-17,2013-07-18,FEMALE,23.0,facebook,0,zh,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,GB,1 days 00:00:00.000000000,1.0
soufumy62u,2013-07-17,2013-07-17,2013-07-19,FEMALE,51.0,facebook,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,US,2 days 00:00:00.000000000,2.0
6fcieewk9b,2013-07-17,2013-07-17,2013-07-18,MALE,30.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other,1 days 00:00:00.000000000,1.0
n1s61csej8,2013-07-17,2013-07-17,2013-07-23,MALE,30.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,6 days 00:00:00.000000000,6.0
