id,account,active,booked,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
pdst2aa7uf,2013-02-20:00:00:00,2013-02-20:19:25:55,2013-02-20:00:00:00,FEMALE,37.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
cbwryyey8j,2013-02-20:00:00:00,2013-02-20:19:42:07,2013-02-22:00:00:00,MALE,40.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US
8rgaf9b8nj,2013-02-20:00:00:00,2013-02-20:20:34:12,2013-02-20:00:00:00,FEMALE,45.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
lybqlrhkcg,2013-02-20:00:00:00,2013-02-20:21:08:07,2014-01-23:00:00:00,FEMALE,30.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
oxj3j46a3v,2013-02-20:00:00:00,2013-02-20:21:55:48,2013-02-22:00:00:00,FEMALE,32.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
rr9fztba4f,2013-02-20:00:00:00,2013-02-20:21:57:53,2013-02-22:00:00:00,MALE,28.0,facebook,0,en,sem-brand,google,linked,Web,Mac Desktop,Chrome,US
wpbg90zfw3,2013-02-20:00:00:00,2013-02-20:22:08:11,2013-02-27:00:00:00,FEMALE,42.0,facebook,0,en,sem-non-brand,bing,omg,Web,Mac Desktop,Firefox,US
vqj1xld6dk,2013-02-20:00:00:00,2013-02-20:22:31:42,2013-02-21:00:00:00,MALE,30.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
hrwaeok4or,2013-02-20:00:00:00,2013-02-20:23:48:57,2013-02-21:00:00:00,FEMALE,20.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
vtdh2bu8y2,2013-02-21:00:00:00,2013-02-21:03:44:43,2013-03-10:00:00:00,MALE,25.0,facebook,0,en,sem-non-brand,google,linked,Web,Windows Desktop,Firefox,other
v405b5c9po,2013-02-21:00:00:00,2013-02-21:03:45:03,2013-03-31:00:00:00,FEMALE,34.0,basic,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,FR
qpgdji2kmx,2013-02-21:00:00:00,2013-02-21:03:47:58,2013-03-07:00:00:00,FEMALE,59.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
rknlrf4kam,2013-02-21:00:00:00,2013-02-21:03:48:22,2013-02-22:00:00:00,MALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
1weq8pyzkq,2013-02-21:00:00:00,2013-02-21:03:48:37,2013-03-02:00:00:00,MALE,42.0,basic,0,en,sem-non-brand,bing,omg,Web,Android Tablet,IE,US
l8m435a7f2,2013-02-21:00:00:00,2013-02-21:04:36:08,2013-06-25:00:00:00,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other
5ekftxx48b,2013-02-21:00:00:00,2013-02-21:05:51:47,2013-03-18:00:00:00,MALE,36.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,GB
uen8umyrul,2013-02-21:00:00:00,2013-02-21:05:54:04,2013-02-24:00:00:00,FEMALE,56.0,basic,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,PT
92jy9yjzbs,2013-02-21:00:00:00,2013-02-21:05:57:00,2013-02-21:00:00:00,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US
1vtnldlr4z,2013-02-21:00:00:00,2013-02-21:06:32:40,2013-03-07:00:00:00,MALE,30.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
8piyok975i,2013-02-21:00:00:00,2013-02-21:07:17:41,2013-03-04:00:00:00,FEMALE,36.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
gdo2088f17,2013-02-21:00:00:00,2013-02-21:07:33:24,2013-02-26:00:00:00,MALE,52.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,other
n91s0s8kia,2013-02-21:00:00:00,2013-02-21:08:08:05,2013-02-22:00:00:00,FEMALE,24.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
qvv8q3jwtu,2013-02-21:00:00:00,2013-02-21:08:20:26,2013-02-21:00:00:00,MALE,29.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
wtr3edustd,2013-02-21:00:00:00,2013-02-21:15:42:46,2013-02-25:00:00:00,MALE,45.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US
yz1lj4wtho,2013-02-21:00:00:00,2013-02-21:16:54:53,2013-02-21:00:00:00,MALE,30.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
6tylkso48b,2013-02-21:00:00:00,2013-02-21:19:15:49,2013-02-22:00:00:00,FEMALE,58.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,FR
skls4au6de,2013-02-21:00:00:00,2013-02-21:19:43:56,2013-02-22:00:00:00,MALE,73.0,basic,0,en,sem-non-brand,bing,omg,Web,Windows Desktop,IE,IT
tz3toaxwr9,2013-02-21:00:00:00,2013-02-21:20:14:17,2013-02-21:00:00:00,FEMALE,50.0,basic,0,en,sem-brand,google,tracked-other,Web,Mac Desktop,Safari,US
e1zw3ub0qq,2013-02-21:00:00:00,2013-02-21:21:28:25,2013-02-22:00:00:00,FEMALE,40.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
5w4k7r5vdr,2013-02-21:00:00:00,2013-02-21:22:17:05,2013-02-21:00:00:00,FEMALE,32.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
gvvsepi714,2013-02-21:00:00:00,2013-02-21:22:31:30,2013-02-25:00:00:00,FEMALE,63.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,other
5a1fyc30zj,2013-02-21:00:00:00,2013-02-21:22:31:40,2013-11-21:00:00:00,MALE,56.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,other
46bgifu95h,2013-02-22:00:00:00,2013-02-22:00:20:24,2013-02-22:00:00:00,MALE,39.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,US
3vk59mkgtp,2013-02-22:00:00:00,2013-02-22:01:27:19,2013-03-15:00:00:00,MALE,47.0,basic,0,en,seo,yahoo,linked,Web,Windows Desktop,IE,FR
6we7qh1co1,2013-02-22:00:00:00,2013-02-22:02:13:47,2013-02-23:00:00:00,FEMALE,35.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,ES
eds5dytrz0,2013-02-22:00:00:00,2013-02-22:03:26:35,2013-04-15:00:00:00,MALE,37.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
us6wxhgrug,2013-02-22:00:00:00,2013-02-22:03:39:52,2013-06-23:00:00:00,FEMALE,36.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,US
ejdj73tle1,2013-02-22:00:00:00,2013-02-22:03:53:52,2013-02-22:00:00:00,FEMALE,29.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,Firefox,US
cnnwewe1x1,2013-02-22:00:00:00,2013-02-22:04:23:33,2013-02-26:00:00:00,FEMALE,63.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NL
w5qyljubpb,2013-02-22:00:00:00,2013-02-22:05:20:12,2013-07-20:00:00:00,FEMALE,38.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
5mw59e0w1p,2013-02-22:00:00:00,2013-02-22:07:00:05,2013-02-24:00:00:00,FEMALE,49.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,DE
9plueg3onf,2013-02-22:00:00:00,2013-02-22:07:36:49,2013-02-23:00:00:00,MALE,34.0,basic,24,en,direct,direct,linked,Moweb,Mac Desktop,Safari,US
jjeltzp8a9,2013-02-22:00:00:00,2013-02-22:07:48:16,2013-02-22:00:00:00,MALE,34.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,other
w754z50m06,2013-02-22:00:00:00,2013-02-22:08:50:53,2013-03-07:00:00:00,MALE,38.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,GB
isd3em73x0,2013-02-22:00:00:00,2013-02-22:16:41:23,2013-02-22:00:00:00,MALE,28.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
ry63lizlbu,2013-02-22:00:00:00,2013-02-22:17:28:58,2013-02-25:00:00:00,MALE,37.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,GB
u241do1w5c,2013-02-22:00:00:00,2013-02-22:17:49:44,2013-03-02:00:00:00,FEMALE,58.0,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,US
tl17s2nvf4,2013-02-22:00:00:00,2013-02-22:18:23:40,2013-04-07:00:00:00,FEMALE,36.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,FR
4x6jxvgl7f,2013-02-22:00:00:00,2013-02-22:18:58:59,2013-02-26:00:00:00,FEMALE,28.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
vk1xca0tg6,2013-02-22:00:00:00,2013-02-22:19:07:56,2013-07-08:00:00:00,FEMALE,54.0,basic,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,US
u1dmhdv8al,2013-02-22:00:00:00,2013-02-22:20:33:04,2013-02-24:00:00:00,FEMALE,28.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
5glon7r6l6,2013-02-22:00:00:00,2013-02-22:20:35:05,2013-03-01:00:00:00,FEMALE,36.0,basic,0,en,seo,facebook,linked,Web,Windows Desktop,Chrome,IT
sr3l1lkyub,2013-02-22:00:00:00,2013-02-22:20:53:52,2013-03-15:00:00:00,FEMALE,37.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,other
74erb3mk41,2013-02-22:00:00:00,2013-02-22:21:37:37,2013-10-02:00:00:00,FEMALE,62.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,US
6676ju1g1a,2013-02-22:00:00:00,2013-02-22:21:40:23,2013-08-08:00:00:00,MALE,30.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
i81y9o5tko,2013-02-22:00:00:00,2013-02-22:22:34:59,2013-02-23:00:00:00,FEMALE,37.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
2oej10sau2,2013-02-22:00:00:00,2013-02-22:23:03:51,2013-12-08:00:00:00,FEMALE,27.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US
mal1d00xwk,2013-02-23:00:00:00,2013-02-23:00:24:08,2013-02-23:00:00:00,MALE,48.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
lnbz7lkk15,2013-02-23:00:00:00,2013-02-23:00:39:38,2013-02-23:00:00:00,FEMALE,42.0,basic,0,en,seo,bing,linked,Web,Mac Desktop,Safari,IT
8lrpxqd0om,2013-02-23:00:00:00,2013-02-23:01:32:54,2013-02-23:00:00:00,FEMALE,24.0,facebook,0,en,direct,direct,product,Web,Windows Desktop,Chrome,other
uiz8437yj2,2013-02-23:00:00:00,2013-02-23:02:34:07,2013-02-25:00:00:00,FEMALE,37.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
lf54zqhdhu,2013-02-23:00:00:00,2013-02-23:02:54:32,2013-08-13:00:00:00,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,DE
paly6affkx,2013-02-23:00:00:00,2013-02-23:03:44:04,2013-02-25:00:00:00,MALE,35.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
8y6v7by1f9,2013-02-23:00:00:00,2013-02-23:05:19:22,2013-02-24:00:00:00,MALE,50.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other
7o6oeqyz44,2013-02-23:00:00:00,2013-02-23:08:34:38,2013-03-08:00:00:00,MALE,52.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,FR
rv9p43mwut,2013-02-23:00:00:00,2013-02-23:12:20:43,2013-02-23:00:00:00,FEMALE,34.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,ES
pi571687sk,2013-02-23:00:00:00,2013-02-23:15:53:29,2013-02-26:00:00:00,FEMALE,32.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
czcev3aqd8,2013-02-23:00:00:00,2013-02-23:17:02:21,2014-02-08:00:00:00,FEMALE,56.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
96kt8tx6ja,2013-02-23:00:00:00,2013-02-23:17:55:44,2013-03-03:00:00:00,FEMALE,35.0,basic,24,en,direct,direct,omg,Moweb,Mac Desktop,Safari,US
eg6dwph0ny,2013-02-23:00:00:00,2013-02-23:18:40:55,2013-03-30:00:00:00,FEMALE,71.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,FR
f7snbn0zda,2013-02-23:00:00:00,2013-02-23:18:51:59,2013-02-24:00:00:00,FEMALE,70.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,ES
jb9lattgho,2013-02-23:00:00:00,2013-02-23:20:27:47,2013-05-17:00:00:00,FEMALE,24.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,FR
zx7bos81qz,2013-02-23:00:00:00,2013-02-23:21:08:52,2013-09-06:00:00:00,MALE,37.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,DE
1m081vmvw5,2013-02-23:00:00:00,2013-02-23:21:25:48,2013-02-26:00:00:00,FEMALE,30.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,other
hcpvsxet7t,2013-02-24:00:00:00,2013-02-24:01:01:30,2013-04-04:00:00:00,OTHER,62.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other
tx6iukqhf2,2013-02-24:00:00:00,2013-02-24:01:03:04,2013-02-24:00:00:00,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
zg05futppk,2013-02-24:00:00:00,2013-02-24:01:37:46,2013-06-16:00:00:00,MALE,37.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
eix26tagd0,2013-02-24:00:00:00,2013-02-24:02:44:29,2013-07-14:00:00:00,MALE,27.0,basic,0,en,other,other,tracked-other,Web,Windows Desktop,Chrome,FR
gm5z61ai0l,2013-02-24:00:00:00,2013-02-24:04:34:23,2013-03-03:00:00:00,FEMALE,33.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
y2b7n13752,2013-02-24:00:00:00,2013-02-24:05:21:58,2013-02-28:00:00:00,FEMALE,38.0,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,ES
y4e894cgxo,2013-02-24:00:00:00,2013-02-24:06:57:11,2013-03-12:00:00:00,OTHER,28.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
jpbpq1gn3t,2013-02-24:00:00:00,2013-02-24:08:26:42,2014-01-20:00:00:00,FEMALE,65.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,GB
fyydyf89qj,2013-02-24:00:00:00,2013-02-24:12:54:42,2014-02-08:00:00:00,FEMALE,31.0,basic,0,en,other,other,linked,Web,Mac Desktop,Safari,US
njtmsoys83,2013-02-24:00:00:00,2013-02-24:17:13:47,2013-08-19:00:00:00,FEMALE,46.0,facebook,0,en,other,facebook,tracked-other,Web,Mac Desktop,Firefox,FR
5hfg8t4hfz,2013-02-24:00:00:00,2013-02-24:17:31:01,2013-02-24:00:00:00,MALE,35.0,facebook,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US
emmb3d4f0d,2013-02-24:00:00:00,2013-02-24:17:55:58,2013-02-27:00:00:00,FEMALE,43.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
ak1u4ccbqk,2013-02-24:00:00:00,2013-02-24:18:50:11,2013-02-25:00:00:00,FEMALE,32.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
h0g4yvj1xs,2013-02-24:00:00:00,2013-02-24:19:11:48,2013-05-16:00:00:00,MALE,32.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
lqkmvsj6zh,2013-02-24:00:00:00,2013-02-24:19:39:50,2013-02-25:00:00:00,FEMALE,28.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Safari,US
1xjp5ylmjk,2013-02-24:00:00:00,2013-02-24:19:40:40,2013-02-28:00:00:00,MALE,27.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
bouurlxcfn,2013-02-24:00:00:00,2013-02-24:20:10:10,2013-02-27:00:00:00,MALE,24.0,facebook,0,en,other,other,linked,Web,Windows Desktop,Chrome,US
ircdqgw3zs,2013-02-24:00:00:00,2013-02-24:20:18:39,2013-02-25:00:00:00,MALE,25.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,DE
63g4pgvfo3,2013-02-24:00:00:00,2013-02-24:21:28:34,2013-03-08:00:00:00,MALE,34.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
u1yp1fm017,2013-02-24:00:00:00,2013-02-24:22:06:56,2013-02-25:00:00:00,OTHER,27.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
bijlp3bbmg,2013-02-24:00:00:00,2013-02-24:22:57:53,2013-02-27:00:00:00,MALE,37.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other
9wdlhppcwk,2013-02-24:00:00:00,2013-02-24:23:16:03,2013-03-15:00:00:00,MALE,26.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,other
ppsm196lo8,2013-02-24:00:00:00,2013-02-24:23:17:35,2013-02-26:00:00:00,FEMALE,34.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,IT
i41j9yu55f,2013-02-24:00:00:00,2013-02-24:23:51:37,2013-04-22:00:00:00,MALE,48.0,basic,0,en,sem-non-brand,bing,omg,Web,Windows Desktop,IE,ES
7m7j8g4zn5,2013-02-24:00:00:00,2013-02-24:23:52:21,2013-09-25:00:00:00,FEMALE,34.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
1qnai4pzek,2013-02-25:00:00:00,2013-02-25:00:21:37,2013-02-27:00:00:00,MALE,25.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
wy2cr69f7z,2013-02-25:00:00:00,2013-02-25:01:17:41,2013-03-01:00:00:00,MALE,33.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US
4kqlycxp0r,2013-02-25:00:00:00,2013-02-25:02:13:39,2013-03-09:00:00:00,FEMALE,32.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Firefox,US
wus8nray4d,2013-02-25:00:00:00,2013-02-25:07:35:38,2013-03-03:00:00:00,MALE,61.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US
i3cgcrv9qe,2013-02-25:00:00:00,2013-02-25:14:43:06,2013-02-26:00:00:00,FEMALE,32.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
3nt58fxveu,2013-02-25:00:00:00,2013-02-25:15:49:54,2013-09-26:00:00:00,FEMALE,73.0,basic,0,en,direct,direct,product,Web,iPhone,Mobile Safari,US
e3kto9cs3k,2013-02-25:00:00:00,2013-02-25:16:20:18,2013-02-25:00:00:00,FEMALE,45.0,basic,0,en,sem-non-brand,vast,omg,Web,iPad,Mobile Safari,US
c4v0pn3k23,2013-02-25:00:00:00,2013-02-25:17:59:15,2013-02-25:00:00:00,MALE,27.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,DE
s9slu0xf55,2013-02-25:00:00:00,2013-02-25:19:52:15,2013-02-27:00:00:00,MALE,24.0,basic,0,en,seo,yahoo,linked,Web,Windows Desktop,IE,US
szhbi4970n,2013-02-25:00:00:00,2013-02-25:19:56:48,2013-02-27:00:00:00,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
94hcaultpr,2013-02-25:00:00:00,2013-02-25:20:39:31,2013-02-26:00:00:00,FEMALE,40.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
8kfl5a5i6e,2013-02-25:00:00:00,2013-02-25:22:05:32,2013-02-27:00:00:00,FEMALE,19.0,basic,24,en,direct,direct,linked,Moweb,Mac Desktop,Chrome,US
r0c22cdsuh,2013-02-25:00:00:00,2013-02-25:22:32:39,2013-10-02:00:00:00,MALE,36.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US
83lfiuazfi,2013-02-25:00:00:00,2013-02-25:22:38:51,2013-02-28:00:00:00,FEMALE,29.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
1igjnpp1l2,2013-02-25:00:00:00,2013-02-25:23:29:08,2013-11-08:00:00:00,FEMALE,37.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
gdr1ju0gta,2013-02-26:00:00:00,2013-02-26:00:01:43,2013-03-06:00:00:00,MALE,37.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
swc8ki47ee,2013-02-26:00:00:00,2013-02-26:00:10:37,2013-02-28:00:00:00,FEMALE,63.0,basic,0,en,sem-brand,google,linked,Web,Windows Desktop,IE,US
567dnejp1d,2013-02-26:00:00:00,2013-02-26:01:26:35,2013-02-26:00:00:00,FEMALE,35.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
ejv7a69i9k,2013-02-26:00:00:00,2013-02-26:01:33:00,2013-03-06:00:00:00,MALE,45.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
slecpzgc8w,2013-02-26:00:00:00,2013-02-26:01:43:15,2013-04-05:00:00:00,MALE,27.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
koch0zy5mo,2013-02-26:00:00:00,2013-02-26:03:32:09,2013-02-27:00:00:00,FEMALE,42.0,facebook,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,other
u7yqjflupr,2013-02-26:00:00:00,2013-02-26:04:52:41,2013-02-26:00:00:00,MALE,34.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
0q51trg8cr,2013-02-26:00:00:00,2013-02-26:06:04:33,2013-02-26:00:00:00,FEMALE,29.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
ryk6kzdshq,2013-02-26:00:00:00,2013-02-26:06:12:56,2013-02-27:00:00:00,FEMALE,43.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,FR
1unc1ln1ho,2013-02-26:00:00:00,2013-02-26:06:13:12,2013-03-04:00:00:00,FEMALE,36.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,FR
t2m40enfrn,2013-02-26:00:00:00,2013-02-26:07:28:48,2013-03-16:00:00:00,FEMALE,29.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,FR
z8hbni9imb,2013-02-26:00:00:00,2013-02-26:07:29:20,2014-02-21:00:00:00,MALE,43.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,CA
z4kxk6abpg,2013-02-26:00:00:00,2013-02-26:08:45:28,2013-04-22:00:00:00,FEMALE,25.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
578ij821e2,2013-02-26:00:00:00,2013-02-26:09:12:01,2013-02-27:00:00:00,MALE,36.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
xsq4mzkd5b,2013-02-26:00:00:00,2013-02-26:13:07:33,2013-03-05:00:00:00,FEMALE,29.0,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,US
esaaibnnhd,2013-02-26:00:00:00,2013-02-26:15:40:44,2013-12-24:00:00:00,MALE,32.0,facebook,12,en,api,other,omg,Moweb,iPhone,Mobile Safari,other
1eklwa9dh5,2013-02-26:00:00:00,2013-02-26:15:43:29,2013-04-25:00:00:00,MALE,44.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,other
25sv1rhadc,2013-02-26:00:00:00,2013-02-26:15:48:04,2013-02-28:00:00:00,FEMALE,44.0,basic,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,US
373z2b799k,2013-02-26:00:00:00,2013-02-26:16:34:00,2013-02-26:00:00:00,FEMALE,58.0,basic,0,en,sem-brand,google,linked,Web,Windows Desktop,Chrome,US
j5um2ydm4q,2013-02-26:00:00:00,2013-02-26:16:52:12,2013-04-10:00:00:00,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
6t2pbqbyh1,2013-02-26:00:00:00,2013-02-26:16:52:51,2013-03-01:00:00:00,FEMALE,30.0,facebook,0,en,seo,google,linked,Web,Mac Desktop,Safari,US
7z07yu0d56,2013-02-26:00:00:00,2013-02-26:18:08:46,2013-08-14:00:00:00,FEMALE,35.0,basic,24,en,direct,direct,linked,Moweb,Mac Desktop,Firefox,FR
eopapobdcs,2013-02-26:00:00:00,2013-02-26:18:40:24,2013-04-03:00:00:00,FEMALE,30.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
2y93m0qc91,2013-02-26:00:00:00,2013-02-26:18:41:44,2014-01-09:00:00:00,FEMALE,25.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
vrzjyrrloj,2013-02-26:00:00:00,2013-02-26:19:18:55,2014-02-21:00:00:00,MALE,44.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US
zjdp33s5cw,2013-02-26:00:00:00,2013-02-26:20:17:02,2013-12-16:00:00:00,FEMALE,63.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US
vrtl702h2h,2013-02-26:00:00:00,2013-02-26:20:42:53,2013-05-09:00:00:00,FEMALE,32.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,other
rl3z5efjp4,2013-02-26:00:00:00,2013-02-26:20:44:22,2014-01-27:00:00:00,FEMALE,43.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
d09iy4ji07,2013-02-26:00:00:00,2013-02-26:20:48:10,2013-03-14:00:00:00,MALE,44.0,basic,0,en,other,craigslist,tracked-other,Web,Mac Desktop,Safari,US
5p4zgq2c2d,2013-02-26:00:00:00,2013-02-26:21:23:46,2013-03-01:00:00:00,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
8rdqqx8sve,2013-02-26:00:00:00,2013-02-26:21:34:26,2013-12-06:00:00:00,FEMALE,35.0,facebook,0,en,direct,direct,linked,Web,iPad,Mobile Safari,US
eao3m2zrob,2013-02-26:00:00:00,2013-02-26:22:06:29,2013-03-01:00:00:00,FEMALE,25.0,facebook,0,zh,direct,direct,linked,Web,Windows Desktop,Chrome,US
a4ih9avhvq,2013-02-26:00:00:00,2013-02-26:22:06:48,2013-02-27:00:00:00,MALE,44.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,CA
zp4saso0qq,2013-02-26:00:00:00,2013-02-26:23:10:23,2013-02-26:00:00:00,MALE,30.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
ixelo8z5my,2013-02-26:00:00:00,2013-02-26:23:26:54,2013-02-27:00:00:00,MALE,28.0,facebook,0,en,sem-non-brand,bing,omg,Web,Mac Desktop,Safari,US
07r34k2w2h,2013-02-26:00:00:00,2013-02-26:23:56:03,2013-04-28:00:00:00,MALE,42.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,FR
